Shop-ID;Brand;Country;Postcode;City;Street and Housenumber;Complete adress;With brand
7316;Pizza Hut;DE;44791;Bochum;Am Einkaufszentrum 22;Am Einkaufszentrum 22 44791 Bochum;Pizza Hut Am Einkaufszentrum 22 44791 Bochum
7317;Pizza Hut;DE;45127;Essen;Freiheit 4;Freiheit 4 45127 Essen;Pizza Hut Freiheit 4 45127 Essen
7318;Pizza Hut;DE;45127;Essen;Porscheplatz 86;Porscheplatz 86 45127 Essen;Pizza Hut Porscheplatz 86 45127 Essen
7319;Pizza Hut;DE;49074;Osnabrück;Domhof 9;Domhof 9 49074 Osnabrück;Pizza Hut Domhof 9 49074 Osnabrück
7320;Pizza Hut;DE;50354;Hürth;Theresienhöhe;Theresienhöhe 50354 Hürth;Pizza Hut Theresienhöhe 50354 Hürth
7321;Pizza Hut;DE;50667;Köln;Schildergasse 83;Schildergasse 83 50667 Köln;Pizza Hut Schildergasse 83 50667 Köln
7322;Pizza Hut;DE;50668;Köln;Marzellenstr. 44 - 48;Marzellenstr. 44 - 48 50668 Köln;Pizza Hut Marzellenstr. 44 - 48 50668 Köln
7323;Pizza Hut;DE;50670;Köln;Im Mediapark 1;Im Mediapark 1 50670 Köln;Pizza Hut Im Mediapark 1 50670 Köln
7324;Pizza Hut;DE;50672;Köln;Hohenzollernring 32;Hohenzollernring 32 50672 Köln;Pizza Hut Hohenzollernring 32 50672 Köln
7325;Pizza Hut;DE;51311;Leverkusen;Friedrich-Ebert-Platz 3;Friedrich-Ebert-Platz 3 51311 Leverkusen;Pizza Hut Friedrich-Ebert-Platz 3 51311 Leverkusen
7326;Pizza Hut;DE;52062;Aachen;Markt 48-50;Markt 48-50 52062 Aachen;Pizza Hut Markt 48-50 52062 Aachen
7327;Pizza Hut;DE;53111;Bonn;Münsterplatz 24;Münsterplatz 24 53111 Bonn;Pizza Hut Münsterplatz 24 53111 Bonn
7328;Pizza Hut;DE;54290;Trier;Brotstr. 40;Brotstr. 40 54290 Trier;Pizza Hut Brotstr. 40 54290 Trier
7329;Pizza Hut;DE;55116;Mainz;Bahnhofsplatz 1;Bahnhofsplatz 1 55116 Mainz;Pizza Hut Bahnhofsplatz 1 55116 Mainz
7330;Pizza Hut;DE;55116;Mainz;Schusterstr. 2;Schusterstr. 2 55116 Mainz;Pizza Hut Schusterstr. 2 55116 Mainz
7331;Pizza Hut;DE;56068;Koblenz;Marktstr. 1;Marktstr. 1 56068 Koblenz;Pizza Hut Marktstr. 1 56068 Koblenz
7332;Pizza Hut;DE;60313;Frankfurt;Zeil 112-114;Zeil 112-114 60313 Frankfurt;Pizza Hut Zeil 112-114 60313 Frankfurt
7333;Pizza Hut;DE;60316;Frankfurt;Hölderlinstr. 22;Hölderlinstr. 22 60316 Frankfurt;Pizza Hut Hölderlinstr. 22 60316 Frankfurt
7334;Pizza Hut;DE;60320;Frankfurt;Eschersheimer Landstr. 218;Eschersheimer Landstr. 218 60320 Frankfurt;Pizza Hut Eschersheimer Landstr. 218 60320 Frankfurt
7336;Pizza Hut;DE;60329;Frankfurt;HBF B-Ebene;HBF B-Ebene 60329 Frankfurt;Pizza Hut HBF B-Ebene 60329 Frankfurt
7335;Pizza Hut;DE;60329;Frankfurt;HBF Querbahnsteig Süd;HBF Querbahnsteig Süd 60329 Frankfurt;Pizza Hut HBF Querbahnsteig Süd 60329 Frankfurt
7337;Pizza Hut;DE;60439;Frankfurt;Tituscorso 2B, Nordwestzentrum;Tituscorso 2B, Nordwestzentrum 60439 Frankfurt;Pizza Hut Tituscorso 2B, Nordwestzentrum 60439 Frankfurt
7338;Pizza Hut;DE;61348;Bad Homburg;Louisenstr. 47;Louisenstr. 47 61348 Bad Homburg;Pizza Hut Louisenstr. 47 61348 Bad Homburg
7339;Pizza Hut;DE;63067;Offenbach;Berliner Str. 206 - 216;Berliner Str. 206 - 216 63067 Offenbach;Pizza Hut Berliner Str. 206 - 216 63067 Offenbach
7340;Pizza Hut;DE;63263;Neu-Isenburg;Frankfurter Str. 171;Frankfurter Str. 171 63263 Neu-Isenburg;Pizza Hut Frankfurter Str. 171 63263 Neu-Isenburg
7341;Pizza Hut;DE;63450;Hanau;Hammerstr. 13;Hammerstr. 13 63450 Hanau;Pizza Hut Hammerstr. 13 63450 Hanau
7342;Pizza Hut;DE;64283;Darmstadt;HEAG Carree, Luisenplatz 5a;HEAG Carree, Luisenplatz 5a 64283 Darmstadt;Pizza Hut HEAG Carree, Luisenplatz 5a 64283 Darmstadt
7343;Pizza Hut;DE;64295;Darmstadt;Eschollbrückerstr. 44;Eschollbrückerstr. 44 64295 Darmstadt;Pizza Hut Eschollbrückerstr. 44 64295 Darmstadt
7344;Pizza Hut;DE;65189;Wiesbaden;Mainzer Str. 99;Mainzer Str. 99 65189 Wiesbaden;Pizza Hut Mainzer Str. 99 65189 Wiesbaden
7345;Pizza Hut;DE;66111;Saarbrücken;Bahnhofstr. 82;Bahnhofstr. 82 66111 Saarbrücken;Pizza Hut Bahnhofstr. 82 66111 Saarbrücken
7346;Pizza Hut;DE;67661;Kaiserslautern;Kaiserstr. 34;Kaiserstr. 34 67661 Kaiserslautern;Pizza Hut Kaiserstr. 34 67661 Kaiserslautern
7347;Pizza Hut;DE;67663;Kaiserslautern;Merkurstr. 57;Merkurstr. 57 67663 Kaiserslautern;Pizza Hut Merkurstr. 57 67663 Kaiserslautern
7348;Pizza Hut;DE;68161;Mannheim;Planken P3, 12 - 13;Planken P3, 12 - 13 68161 Mannheim;Pizza Hut Planken P3, 12 - 13 68161 Mannheim
7349;Pizza Hut;DE;69115;Heidelberg;Hebelstr. 3;Hebelstr. 3 69115 Heidelberg;Pizza Hut Hebelstr. 3 69115 Heidelberg
7350;Pizza Hut;DE;69117;Heidelberg;Hauptstr. 111;Hauptstr. 111 69117 Heidelberg;Pizza Hut Hauptstr. 111 69117 Heidelberg
7351;Pizza Hut;DE;70178;Stuttgart;Rotebühlplatz 1;Rotebühlplatz 1 70178 Stuttgart;Pizza Hut Rotebühlplatz 1 70178 Stuttgart
7352;Pizza Hut;DE;76133;Karlsruhe;Erbprinzenstr. 34;Erbprinzenstr. 34 76133 Karlsruhe;Pizza Hut Erbprinzenstr. 34 76133 Karlsruhe
7354;Pizza Hut;DE;80331;München;Sendlingerstr. 54;Sendlingerstr. 54 80331 München;Pizza Hut Sendlingerstr. 54 80331 München
7353;Pizza Hut;DE;80331;München;Zweibrückenstr. 1;Zweibrückenstr. 1 80331 München;Pizza Hut Zweibrückenstr. 1 80331 München
7355;Pizza Hut;DE;80335;München;Bayerstr. 13;Bayerstr. 13 80335 München;Pizza Hut Bayerstr. 13 80335 München
7356;Pizza Hut;DE;80802;München;Leopoldstr. 60;Leopoldstr. 60 80802 München;Pizza Hut Leopoldstr. 60 80802 München
7357;Pizza Hut;DE;80809;München;Lerchenauerstr. 42;Lerchenauerstr. 42 80809 München;Pizza Hut Lerchenauerstr. 42 80809 München
7358;Pizza Hut;DE;82319;Starnberg;Bahnhofsplatz 10;Bahnhofsplatz 10 82319 Starnberg;Pizza Hut Bahnhofsplatz 10 82319 Starnberg
7359;Pizza Hut;DE;82467;Garmisch-Partenkirchen;Marienplatz 16;Marienplatz 16 82467 Garmisch-Partenkirchen;Pizza Hut Marienplatz 16 82467 Garmisch-Partenkirchen
7360;Pizza Hut;DE;86150;Augsburg;Philippine-Welser-Str. 9;Philippine-Welser-Str. 9 86150 Augsburg;Pizza Hut Philippine-Welser-Str. 9 86150 Augsburg
7361;Pizza Hut;DE;89073;Ulm;Bahnhofsplatz 1;Bahnhofsplatz 1 89073 Ulm;Pizza Hut Bahnhofsplatz 1 89073 Ulm
7363;Pizza Hut;DE;90402;Nürnberg;Breite Gasse 35;Breite Gasse 35 90402 Nürnberg;Pizza Hut Breite Gasse 35 90402 Nürnberg
7362;Pizza Hut;DE;90402;Nürnberg;Königstr. 74;Königstr. 74 90402 Nürnberg;Pizza Hut Königstr. 74 90402 Nürnberg
7364;Pizza Hut;DE;90763;Fürth;Fronmüller Str. 78 - 80;Fronmüller Str. 78 - 80 90763 Fürth;Pizza Hut Fronmüller Str. 78 - 80 90763 Fürth
7365;Pizza Hut;DE;97070;Würzburg;Dominikaner Platz 3b;Dominikaner Platz 3b 97070 Würzburg;Pizza Hut Dominikaner Platz 3b 97070 Würzburg
7366;Pizza Hut;DE;99089;Erfurt;Nordhäuserstr. 73;Nordhäuserstr. 73 99089 Erfurt;Pizza Hut Nordhäuserstr. 73 99089 Erfurt
124437;Burger King;DE;1069;Dresden;Wiener Platz 4;Wiener Platz 4 01069 Dresden;Burger King Wiener Platz 4 01069 Dresden
73363;Burger King;DE;1097;Dresden;Schlesischer Platz 1;Schlesischer Platz 1 01097 Dresden;Burger King Schlesischer Platz 1 01097 Dresden
73364;Burger King;DE;1127;Dresden;Leipziger Str. 115;Leipziger Str. 115 01127 Dresden;Burger King Leipziger Str. 115 01127 Dresden
124438;Burger King;DE;1723;Wilsdruff;Süd A 4;Süd A 4 01723 Wilsdruff;Burger King Süd A 4 01723 Wilsdruff
73365;Burger King;DE;1796;Pirna;Loguyoner Str. 1;Loguyoner Str. 1 01796 Pirna;Burger King Loguyoner Str. 1 01796 Pirna
73366;Burger King;DE;2977;Hoyerswerda;Seidewinkel;Seidewinkel 02977 Hoyerswerda;Burger King Seidewinkel 02977 Hoyerswerda
73367;Burger King;DE;3046;Cottbus;Spremberger Str. 16;Spremberger Str. 16 03046 Cottbus;Burger King Spremberger Str. 16 03046 Cottbus
73368;Burger King;DE;3058;Groß Gaglow;Sachsendorfer Str. 1a;Sachsendorfer Str. 1a 03058 Groß Gaglow;Burger King Sachsendorfer Str. 1a 03058 Groß Gaglow
73369;Burger King;DE;4107;Leipzig;Markt 4;Markt 4 04107 Leipzig;Burger King Markt 4 04107 Leipzig
73370;Burger King;DE;4158;Leipzig;Poststr. 1;Poststr. 1 04158 Leipzig;Burger King Poststr. 1 04158 Leipzig
73372;Burger King;DE;6108;Halle;Waisenhausring 16;Waisenhausring 16 06108 Halle;Burger King Waisenhausring 16 06108 Halle
73373;Burger King;DE;6420;Könnern;Nordstr. 1;Nordstr. 1 06420 Könnern;Burger King Nordstr. 1 06420 Könnern
73374;Burger King;DE;6449;Aschersleben;Güstenerstr. 10;Güstenerstr. 10 06449 Aschersleben;Burger King Güstenerstr. 10 06449 Aschersleben
73375;Burger King;DE;6667;Weißenfels;Käthe-Kollwitz-Str.;Käthe-Kollwitz-Str. 06667 Weißenfels;Burger King Käthe-Kollwitz-Str. 06667 Weißenfels
73377;Burger King;DE;8056;Zwickau;Oskar-Arnold-Str. 15;Oskar-Arnold-Str. 15 08056 Zwickau;Burger King Oskar-Arnold-Str. 15 08056 Zwickau
73378;Burger King;DE;8371;Glauchau;Waldenburger Str. 116;Waldenburger Str. 116 08371 Glauchau;Burger King Waldenburger Str. 116 08371 Glauchau
124468;Burger King;DE;9111;Chemnitz;Bahnhofstr. 1;Bahnhofstr. 1 09111 Chemnitz;Burger King Bahnhofstr. 1 09111 Chemnitz
73379;Burger King;DE;9130;Chemnitz;Thomas-Mann-Platz 1b;Thomas-Mann-Platz 1b 09130 Chemnitz;Burger King Thomas-Mann-Platz 1b 09130 Chemnitz
73380;Burger King;DE;9247;Röhrsdorf;Haydnstr. 6;Haydnstr. 6 09247 Röhrsdorf;Burger King Haydnstr. 6 09247 Röhrsdorf
73381;Burger King;DE;10117;Berlin;Bahnhof-Friedrichstr.;Bahnhof-Friedrichstr. 10117 Berlin;Burger King Bahnhof-Friedrichstr. 10117 Berlin
73382;Burger King;DE;10178;Berlin;Alexanderplatz 8;Alexanderplatz 8 10178 Berlin;Burger King Alexanderplatz 8 10178 Berlin
73383;Burger King;DE;10178;Berlin;Im Bahnhof Alexanderplatz;Im Bahnhof Alexanderplatz 10178 Berlin;Burger King Im Bahnhof Alexanderplatz 10178 Berlin
73384;Burger King;DE;10247;Berlin;Frankfurter Allee 44;Frankfurter Allee 44 10247 Berlin;Burger King Frankfurter Allee 44 10247 Berlin
124444;Burger King;DE;10407;Berlin;Landsberger Allee 119;Landsberger Allee 119 10407 Berlin;Burger King Landsberger Allee 119 10407 Berlin
124445;Burger King;DE;10557;Berlin;Invalidenstr. 53;Invalidenstr. 53 10557 Berlin;Burger King Invalidenstr. 53 10557 Berlin
124446;Burger King;DE;10557;Berlin;Strasse des 17. Juni;Strasse des 17. Juni 10557 Berlin;Burger King Strasse des 17. Juni 10557 Berlin
73385;Burger King;DE;10623;Berlin;Joachimsthaler Str. 1-3;Joachimsthaler Str. 1-3 10623 Berlin;Burger King Joachimsthaler Str. 1-3 10623 Berlin
73386;Burger King;DE;10627;Berlin;Wilmersdorfer Str. 129;Wilmersdorfer Str. 129 10627 Berlin;Burger King Wilmersdorfer Str. 129 10627 Berlin
73387;Burger King;DE;10719;Berlin;Kurfürstendamm 202;Kurfürstendamm 202 10719 Berlin;Burger King Kurfürstendamm 202 10719 Berlin
73388;Burger King;DE;10785;Berlin;Potsdamer Str. 114;Potsdamer Str. 114 10785 Berlin;Burger King Potsdamer Str. 114 10785 Berlin
124447;Burger King;DE;10829;Berlin;Pepestr.;Pepestr. 10829 Berlin;Burger King Pepestr. 10829 Berlin
73389;Burger King;DE;10965;Berlin;Yorckstr. 90;Yorckstr. 90 10965 Berlin;Burger King Yorckstr. 90 10965 Berlin
73390;Burger King;DE;12043;Berlin;Karl-Marx-Str. 100;Karl-Marx-Str. 100 12043 Berlin;Burger King Karl-Marx-Str. 100 12043 Berlin
73391;Burger King;DE;12099;Berlin;Tempelhofer Damm 154;Tempelhofer Damm 154 12099 Berlin;Burger King Tempelhofer Damm 154 12099 Berlin
73392;Burger King;DE;12107;Berlin;Reisseckstr. 6;Reisseckstr. 6 12107 Berlin;Burger King Reisseckstr. 6 12107 Berlin
73393;Burger King;DE;12163;Berlin;Schlossstr. 1;Schlossstr. 1 12163 Berlin;Burger King Schlossstr. 1 12163 Berlin
73394;Burger King;DE;12207;Berlin;Ostpreussendamm 60;Ostpreussendamm 60 12207 Berlin;Burger King Ostpreussendamm 60 12207 Berlin
73395;Burger King;DE;12277;Berlin;Nahmitzer Damm 12;Nahmitzer Damm 12 12277 Berlin;Burger King Nahmitzer Damm 12 12277 Berlin
73396;Burger King;DE;12349;Berlin;Buckower Damm 11;Buckower Damm 11 12349 Berlin;Burger King Buckower Damm 11 12349 Berlin
73397;Burger King;DE;12351;Berlin;Johannisthaler Chaussee 295 - 327;Johannisthaler Chaussee 295 - 327 12351 Berlin;Burger King Johannisthaler Chaussee 295 - 327 12351 Berlin
73398;Burger King;DE;12435;Berlin;Alt-Treptow-Str. 14-17;Alt-Treptow-Str. 14-17 12435 Berlin;Burger King Alt-Treptow-Str. 14-17 12435 Berlin
124448;Burger King;DE;12439;Berlin;Michael-Brückner-Str. 24;Michael-Brückner-Str. 24 12439 Berlin;Burger King Michael-Brückner-Str. 24 12439 Berlin
73400;Burger King;DE;12623;Berlin;Alt-Mahlsdorf;Alt-Mahlsdorf 12623 Berlin;Burger King Alt-Mahlsdorf 12623 Berlin
73401;Burger King;DE;13051;Berlin;Prerower Platz 1;Prerower Platz 1 13051 Berlin;Burger King Prerower Platz 1 13051 Berlin
73402;Burger King;DE;13055;Berlin;Landsberger Allee 277;Landsberger Allee 277 13055 Berlin;Burger King Landsberger Allee 277 13055 Berlin
73403;Burger King;DE;13089;Berlin;Prenzlauer Promenade 69;Prenzlauer Promenade 69 13089 Berlin;Burger King Prenzlauer Promenade 69 13089 Berlin
73404;Burger King;DE;13353;Berlin;Müllerstr. 153;Müllerstr. 153 13353 Berlin;Burger King Müllerstr. 153 13353 Berlin
73405;Burger King;DE;13405;Berlin;Flughafen Tegel;Flughafen Tegel 13405 Berlin;Burger King Flughafen Tegel 13405 Berlin
73406;Burger King;DE;13405;Berlin;Kurt-Schumacher-Platz 2-6;Kurt-Schumacher-Platz 2-6 13405 Berlin;Burger King Kurt-Schumacher-Platz 2-6 13405 Berlin
73407;Burger King;DE;13469;Berlin;Oraniendamm 6-10;Oraniendamm 6-10 13469 Berlin;Burger King Oraniendamm 6-10 13469 Berlin
73409;Burger King;DE;13509;Berlin;Holzhauser Str. 31-33;Holzhauser Str. 31-33 13509 Berlin;Burger King Holzhauser Str. 31-33 13509 Berlin
73410;Burger King;DE;13597;Berlin;Carl-Schurz-Str. 37;Carl-Schurz-Str. 37 13597 Berlin;Burger King Carl-Schurz-Str. 37 13597 Berlin
73411;Burger King;DE;13597;Berlin;Charlottenburger Chaussee 51-55;Charlottenburger Chaussee 51-55 13597 Berlin;Burger King Charlottenburger Chaussee 51-55 13597 Berlin
73413;Burger King;DE;14169;Berlin;Teltower Damm 35;Teltower Damm 35 14169 Berlin;Burger King Teltower Damm 35 14169 Berlin
73415;Burger King;DE;14778;Wust;An der Bundesstr. 1;An der Bundesstr. 1 14778 Wust;Burger King An der Bundesstr. 1 14778 Wust
73414;Burger King;DE;14778;Wollin;Planstr.;Planstr. 14778 Wollin;Burger King Planstr. 14778 Wollin
73416;Burger King;DE;15230;Frankfurt;Bahnhofstr.;Bahnhofstr. 15230 Frankfurt;Burger King Bahnhofstr. 15230 Frankfurt
73417;Burger King;DE;15370;Vogelsdorf;Frankfurter Chaussee 66;Frankfurter Chaussee 66 15370 Vogelsdorf;Burger King Frankfurter Chaussee 66 15370 Vogelsdorf
73418;Burger King;DE;15745;Wildau;Chausseestr. 1;Chausseestr. 1 15745 Wildau;Burger King Chausseestr. 1 15745 Wildau
73419;Burger King;DE;15890;Eisenhüttenstadt;Werkstr. 2;Werkstr. 2 15890 Eisenhüttenstadt;Burger King Werkstr. 2 15890 Eisenhüttenstadt
73420;Burger King;DE;16303;Schwedt;Landgrabenpark 1;Landgrabenpark 1 16303 Schwedt;Burger King Landgrabenpark 1 16303 Schwedt
73421;Burger King;DE;16356;Eiche;Landsberger Chaussee 15;Landsberger Chaussee 15 16356 Eiche;Burger King Landsberger Chaussee 15 16356 Eiche
73422;Burger King;DE;17033;Neubrandenburg;Stargader Str. 10;Stargader Str. 10 17033 Neubrandenburg;Burger King Stargader Str. 10 17033 Neubrandenburg
73423;Burger King;DE;17036;Neubrandenburg;Juri-Gagarin-Ring 1;Juri-Gagarin-Ring 1 17036 Neubrandenburg;Burger King Juri-Gagarin-Ring 1 17036 Neubrandenburg
73424;Burger King;DE;17491;Greifswald;Koitenhäger Landstr. 20;Koitenhäger Landstr. 20 17491 Greifswald;Burger King Koitenhäger Landstr. 20 17491 Greifswald
73425;Burger King;DE;18055;Rostock;Timmermannstrat 1;Timmermannstrat 1 18055 Rostock;Burger King Timmermannstrat 1 18055 Rostock
73426;Burger King;DE;18055;Rostock;Universitätsplatz 7;Universitätsplatz 7 18055 Rostock;Burger King Universitätsplatz 7 18055 Rostock
73427;Burger King;DE;18107;Rostock;An der Stadtautobahn 69;An der Stadtautobahn 69 18107 Rostock;Burger King An der Stadtautobahn 69 18107 Rostock
73428;Burger King;DE;18107;Rostock;Rigaer Str. 5;Rigaer Str. 5 18107 Rostock;Burger King Rigaer Str. 5 18107 Rostock
73429;Burger King;DE;18439;Stralsund;Greifswalder Chaussee 120;Greifswalder Chaussee 120 18439 Stralsund;Burger King Greifswalder Chaussee 120 18439 Stralsund
73430;Burger King;DE;19061;Schwerin;Friedrich-Engels-Str. 1;Friedrich-Engels-Str. 1 19061 Schwerin;Burger King Friedrich-Engels-Str. 1 19061 Schwerin
73431;Burger King;DE;20095;Hamburg;Am Mönkebergbrunnen;Am Mönkebergbrunnen 20095 Hamburg;Burger King Am Mönkebergbrunnen 20095 Hamburg
124441;Burger King;DE;20099;Hamburg;Georgplatz 10;Georgplatz 10 20099 Hamburg;Burger King Georgplatz 10 20099 Hamburg
73432;Burger King;DE;20359;Hamburg;Reeperbahn 75;Reeperbahn 75 20359 Hamburg;Burger King Reeperbahn 75 20359 Hamburg
73433;Burger King;DE;20537;Hamburg;Eiffestr. 64;Eiffestr. 64 20537 Hamburg;Burger King Eiffestr. 64 20537 Hamburg
73434;Burger King;DE;21031;Hamburg;Reinbeker Redder 2;Reinbeker Redder 2 21031 Hamburg;Burger King Reinbeker Redder 2 21031 Hamburg
73435;Burger King;DE;21075;Hamburg;Stader Str. 302;Stader Str. 302 21075 Hamburg;Burger King Stader Str. 302 21075 Hamburg
73436;Burger King;DE;21077;Hamburg;Winsenersstr. 229;Winsenersstr. 229 21077 Hamburg;Burger King Winsenersstr. 229 21077 Hamburg
73437;Burger King;DE;21337;Lüneburg;Auf den Blöcken 4;Auf den Blöcken 4 21337 Lüneburg;Burger King Auf den Blöcken 4 21337 Lüneburg
73438;Burger King;DE;21365;Adendorf;Borgwardstr. 3;Borgwardstr. 3 21365 Adendorf;Burger King Borgwardstr. 3 21365 Adendorf
73439;Burger King;DE;21684;Stade;Am Lohberg 2;Am Lohberg 2 21684 Stade;Burger King Am Lohberg 2 21684 Stade
73440;Burger King;DE;22047;Hamburg;Friedrich-Ebert-Damm 166;Friedrich-Ebert-Damm 166 22047 Hamburg;Burger King Friedrich-Ebert-Damm 166 22047 Hamburg
73441;Burger King;DE;22111;Hamburg;Billstedter Platz 39K;Billstedter Platz 39K 22111 Hamburg;Burger King Billstedter Platz 39K 22111 Hamburg
73442;Burger King;DE;22113;Hamburg;Andreas-Meyer-Str. 64;Andreas-Meyer-Str. 64 22113 Hamburg;Burger King Andreas-Meyer-Str. 64 22113 Hamburg
124442;Burger King;DE;22159;Hamburg;Berner Heerweg 173-175;Berner Heerweg 173-175 22159 Hamburg;Burger King Berner Heerweg 173-175 22159 Hamburg
73443;Burger King;DE;22177;Hamburg;Bramfelder Chaussee 366;Bramfelder Chaussee 366 22177 Hamburg;Burger King Bramfelder Chaussee 366 22177 Hamburg
73444;Burger King;DE;22309;Hamburg;Steilshooper Allee 55;Steilshooper Allee 55 22309 Hamburg;Burger King Steilshooper Allee 55 22309 Hamburg
73445;Burger King;DE;22525;Hamburg;Kieler Str. 222;Kieler Str. 222 22525 Hamburg;Burger King Kieler Str. 222 22525 Hamburg
73447;Burger King;DE;22607;Hamburg;Osdorfer Landstr. 25;Osdorfer Landstr. 25 22607 Hamburg;Burger King Osdorfer Landstr. 25 22607 Hamburg
73448;Burger King;DE;22609;Hamburg;Julius-Brecht-Str. 6;Julius-Brecht-Str. 6 22609 Hamburg;Burger King Julius-Brecht-Str. 6 22609 Hamburg
73449;Burger King;DE;22769;Hamburg;Ottenser Hauptstr. 2;Ottenser Hauptstr. 2 22769 Hamburg;Burger King Ottenser Hauptstr. 2 22769 Hamburg
73450;Burger King;DE;22850;Norderstedt;Berliner Allee 38 - 44a;Berliner Allee 38 - 44a 22850 Norderstedt;Burger King Berliner Allee 38 - 44a 22850 Norderstedt
124443;Burger King;DE;22880;Wedel;Rissenerstr. 108;Rissenerstr. 108 22880 Wedel;Burger King Rissenerstr. 108 22880 Wedel
73451;Burger King;DE;23556;Lübeck;Herrenholz 18;Herrenholz 18 23556 Lübeck;Burger King Herrenholz 18 23556 Lübeck
73452;Burger King;DE;23858;Wesenberg;Stubbendorfer Ring;Stubbendorfer Ring 23858 Wesenberg;Burger King Stubbendorfer Ring 23858 Wesenberg
73453;Burger King;DE;24103;Kiel;Sophienblatt 20;Sophienblatt 20 24103 Kiel;Burger King Sophienblatt 20 24103 Kiel
73454;Burger King;DE;24119;Kronshagen;Eckernförde Str. 284;Eckernförde Str. 284 24119 Kronshagen;Burger King Eckernförde Str. 284 24119 Kronshagen
73455;Burger King;DE;24223;Raisdorf;Klausdorfer Str. 38-42;Klausdorfer Str. 38-42 24223 Raisdorf;Burger King Klausdorfer Str. 38-42 24223 Raisdorf
73456;Burger King;DE;24340;Eckernförde;Rendsburger Str. 124;Rendsburger Str. 124 24340 Eckernförde;Burger King Rendsburger Str. 124 24340 Eckernförde
73457;Burger King;DE;24534;Neumünster;Rendsburger Str. 22;Rendsburger Str. 22 24534 Neumünster;Burger King Rendsburger Str. 22 24534 Neumünster
73458;Burger King;DE;24558;Henstedt-Ulzburg;Rudolf-Diesel-Str.;Rudolf-Diesel-Str. 24558 Henstedt-Ulzburg;Burger King Rudolf-Diesel-Str. 24558 Henstedt-Ulzburg
73459;Burger King;DE;24576;Bad Bramstedt;Altonaer Str. 1;Altonaer Str. 1 24576 Bad Bramstedt;Burger King Altonaer Str. 1 24576 Bad Bramstedt
124469;Burger King;DE;24768;Randsburg;Friedrichstädterstr. 40;Friedrichstädterstr. 40 24768 Randsburg;Burger King Friedrichstädterstr. 40 24768 Randsburg
124485;Burger King;DE;24866;Schleswig;Wittgensteim 9;Wittgensteim 9 24866 Schleswig;Burger King Wittgensteim 9 24866 Schleswig
73460;Burger King;DE;24941;Flensburg;Lise-Meitner-Str. 33;Lise-Meitner-Str. 33 24941 Flensburg;Burger King Lise-Meitner-Str. 33 24941 Flensburg
73461;Burger King;DE;24943;Flensburg;Nordstr. 300;Nordstr. 300 24943 Flensburg;Burger King Nordstr. 300 24943 Flensburg
124471;Burger King;DE;24983;Flensburg;Lecker Chausee;Lecker Chausee 24983 Flensburg;Burger King Lecker Chausee 24983 Flensburg
124470;Burger King;DE;25337;Elmshorn;Missenkoppel 1;Missenkoppel 1 25337 Elmshorn;Burger King Missenkoppel 1 25337 Elmshorn
73463;Burger King;DE;25436;Tornesch;Liese-Meitner-Allee 1;Liese-Meitner-Allee 1 25436 Tornesch;Burger King Liese-Meitner-Allee 1 25436 Tornesch
73464;Burger King;DE;25497;Prisdorf;Peiner Hag 1;Peiner Hag 1 25497 Prisdorf;Burger King Peiner Hag 1 25497 Prisdorf
73465;Burger King;DE;25524;Itzehoe;Vor dem Delftor 8;Vor dem Delftor 8 25524 Itzehoe;Burger King Vor dem Delftor 8 25524 Itzehoe
73466;Burger King;DE;25746;Heide;Vogelweide 6b;Vogelweide 6b 25746 Heide;Burger King Vogelweide 6b 25746 Heide
73467;Burger King;DE;25813;Husum;Siemensstr. 55;Siemensstr. 55 25813 Husum;Burger King Siemensstr. 55 25813 Husum
73468;Burger King;DE;26122;Oldenburg;Lange Str. 89;Lange Str. 89 26122 Oldenburg;Burger King Lange Str. 89 26122 Oldenburg
73469;Burger King;DE;26122;Oldenburg;Prinzessinweg 2;Prinzessinweg 2 26122 Oldenburg;Burger King Prinzessinweg 2 26122 Oldenburg
73470;Burger King;DE;26133;Oldenburg;Cloppenburger Str. 300;Cloppenburger Str. 300 26133 Oldenburg;Burger King Cloppenburger Str. 300 26133 Oldenburg
73471;Burger King;DE;26389;Wilhelmshaven;Ernst-Barlach-Str. 2;Ernst-Barlach-Str. 2 26389 Wilhelmshaven;Burger King Ernst-Barlach-Str. 2 26389 Wilhelmshaven
73472;Burger King;DE;27472;Cuxhaven;Grodener Chaussee 56;Grodener Chaussee 56 27472 Cuxhaven;Burger King Grodener Chaussee 56 27472 Cuxhaven
73473;Burger King;DE;27574;Bremerhaven;Schiffdorfer Chaussee 129-133;Schiffdorfer Chaussee 129-133 27574 Bremerhaven;Burger King Schiffdorfer Chaussee 129-133 27574 Bremerhaven
